,game_id,time,quarter,event,total_time
32913,74,100.0,3,R. Gomes misses 2-pt shot from 10 ft (block by M. World Peace),2680.0
32914,74,98.0,3,Defensive rebound by M. World Peace,2684.0
32915,74,91.0,3,K. Lowry makes 2-pt shot at rim,2698.0
32916,74,73.0,3,R. Foye makes 2-pt shot from 10 ft,2734.0
32917,74,53.0,3,Y. Ming makes 2-pt shot from 9 ft (assist by K. Lowry),2774.0
32918,74,41.0,3,C. Smith makes 2-pt shot from 6 ft,2798.0
32919,74,34.0,3,A. Brooks misses 2-pt shot at rim (block by R. Foye),2812.0
32920,74,31.0,3,Offensive rebound by Y. Ming,2818.0
32921,74,31.0,3,Personal foul by R. Foye (drawn by A. Brooks),2818.0
32922,74,31.0,3,A. Brooks makes free throw 1 of 2,2818.0
32923,74,31.0,3,C. Hayes enters the game for Y. Ming,2818.0
32924,74,31.0,3,A. Brooks makes free throw 2 of 2,2818.0
32925,74,23.0,3,Personal foul by C. Hayes (drawn by R. Foye),2834.0
32926,74,23.0,3,V. Wafer enters the game for A. Brooks,2834.0
32927,74,20.0,3,Shooting foul by K. Lowry (drawn by R. Foye),2840.0
32928,74,20.0,3,R. Foye makes free throw 1 of 2,2840.0
32929,74,20.0,3,B. Cardinal enters the game for R. Gomes,2840.0
32930,74,20.0,3,R. Foye makes free throw 2 of 2,2840.0
32931,74,3.0,3,M. World Peace misses 3-pt shot from 25 ft,2874.0
32932,74,2.0,3,Defensive rebound by M. Miller,2876.0
32933,74,0.0,4,End of 3rd quarter,2880.0
32934,74,720.0,4,Start of 4th quarter,2160.0
32935,74,709.0,4,R. Foye misses 2-pt shot from 20 ft,2171.0
32936,74,708.0,4,Defensive rebound by M. World Peace,2172.0
32937,74,689.0,4,V. Wafer misses 2-pt shot from 21 ft,2191.0
32938,74,688.0,4,Defensive rebound by R. Foye,2192.0
32939,74,682.0,4,Turnover by R. Foye (lost ball; steal by C. Hayes),2198.0
32940,74,676.0,4,V. Wafer makes 2-pt shot at rim (assist by C. Hayes),2204.0
32941,74,650.0,4,R. Carney misses 3-pt shot from 23 ft,2230.0
32942,74,649.0,4,Offensive rebound by C. Smith,2231.0
32943,74,637.0,4,C. Smith misses 2-pt shot at rim,2243.0
32944,74,636.0,4,Defensive rebound by C. Hayes,2244.0
32945,74,628.0,4,B. Barry misses 3-pt shot from 25 ft,2252.0
32946,74,627.0,4,Offensive rebound by B. Barry,2253.0
32947,74,620.0,4,B. Barry misses 2-pt shot from 11 ft,2260.0
32948,74,620.0,4,Defensive rebound by M. Miller,2260.0
32949,74,611.0,4,B. Cardinal misses 2-pt shot at rim (block by M. World Peace),2269.0
32950,74,611.0,4,Offensive rebound by C. Smith,2269.0
32951,74,609.0,4,C. Smith makes 2-pt shot at rim,2271.0
32952,74,585.0,4,V. Wafer makes 2-pt shot from 23 ft (assist by M. World Peace),2295.0
32953,74,566.0,4,Shooting foul by C. Hayes (drawn by C. Smith),2314.0
32954,74,566.0,4,C. Smith makes free throw 1 of 2,2314.0
32955,74,566.0,4,C. Smith makes free throw 2 of 2,2314.0
32956,74,533.0,4,Personal foul by B. Cardinal (drawn by M. World Peace),2347.0
32957,74,533.0,4,Houston full timeout,2347.0
32958,74,521.0,4,V. Wafer makes 2-pt shot from 20 ft,2359.0
32959,74,505.0,4,C. Smith makes 2-pt shot at rim (assist by M. Miller),2375.0
32960,74,483.0,4,C. Hayes misses 2-pt shot from 9 ft,2397.0
32961,74,482.0,4,Defensive rebound by C. Smith,2398.0
32962,74,464.0,4,R. Foye misses 2-pt shot from 8 ft,2416.0
32963,74,463.0,4,Defensive rebound by V. Wafer,2417.0
32964,74,455.0,4,M. World Peace misses 2-pt shot at rim,2425.0
32965,74,454.0,4,Defensive rebound by B. Cardinal,2426.0
32966,74,442.0,4,R. Carney misses 3-pt shot from 23 ft,2438.0
32967,74,441.0,4,Defensive rebound by B. Barry,2439.0
32968,74,428.0,4,Turnover by M. World Peace (bad pass; steal by R. Carney),2452.0
32969,74,424.0,4,Turnover by R. Carney (bad pass; steal by C. Hayes),2456.0
32970,74,418.0,4,V. Wafer misses 2-pt shot at rim (block by R. Foye),2462.0
32971,74,415.0,4,Defensive rebound by R. Carney,2465.0
32972,74,409.0,4,C. Smith makes 2-pt shot at rim,2471.0
32973,74,400.0,4,B. Barry makes 3-pt shot from 26 ft (assist by K. Lowry),2480.0
32974,74,385.0,4,R. Foye misses 2-pt shot at rim,2495.0
32975,74,384.0,4,Defensive rebound by C. Hayes,2496.0
32976,74,377.0,4,V. Wafer misses 2-pt shot at rim,2503.0
32977,74,376.0,4,Offensive rebound by K. Lowry,2504.0
32978,74,374.0,4,Houston full timeout,2506.0
32979,74,374.0,4,S. Battier enters the game for M. World Peace,2506.0
32980,74,374.0,4,S. Williams enters the game for R. Foye,2506.0
32981,74,374.0,4,B. Brown enters the game for C. Smith,2506.0
32982,74,358.0,4,V. Wafer misses 2-pt shot from 11 ft,2522.0
32983,74,357.0,4,Defensive rebound by M. Miller,2523.0
32984,74,340.0,4,B. Brown makes 2-pt shot from 18 ft (assist by S. Williams),2540.0
32985,74,320.0,4,B. Barry makes 3-pt shot from 27 ft,2560.0
32986,74,294.0,4,B. Brown misses 2-pt shot from 22 ft,2586.0
32987,74,293.0,4,Defensive rebound by V. Wafer,2587.0
32988,74,273.0,4,Shooting foul by R. Carney (drawn by V. Wafer),2607.0
32989,74,273.0,4,V. Wafer makes free throw 1 of 2,2607.0
32990,74,273.0,4,V. Wafer makes free throw 2 of 2,2607.0
32991,74,261.0,4,M. Miller misses 2-pt shot from 20 ft,2619.0
32992,74,260.0,4,Defensive rebound by V. Wafer,2620.0
32993,74,255.0,4,V. Wafer makes 2-pt shot at rim,2625.0
32994,74,241.0,4,S. Williams misses 2-pt shot from 19 ft,2639.0
32995,74,240.0,4,Offensive rebound by B. Brown,2640.0
32996,74,229.0,4,S. Williams misses 2-pt shot from 9 ft,2651.0
32997,74,228.0,4,Defensive rebound by S. Battier,2652.0
32998,74,222.0,4,Houston full timeout,2658.0
32999,74,222.0,4,J. White enters the game for S. Battier,2658.0
33000,74,222.0,4,B. Cook enters the game for C. Hayes,2658.0
33001,74,222.0,4,K. Love enters the game for M. Miller,2658.0
33002,74,212.0,4,K. Lowry misses 2-pt shot from 20 ft,2668.0
33003,74,211.0,4,Defensive rebound by K. Love,2669.0
33004,74,197.0,4,S. Williams misses 2-pt shot from 7 ft,2683.0
33005,74,195.0,4,Offensive rebound by K. Love,2685.0
33006,74,194.0,4,K. Love misses 2-pt shot at rim (block by J. White),2686.0
33007,74,191.0,4,Defensive rebound by B. Barry,2689.0
33008,74,185.0,4,Turnover by B. Barry (bad pass; steal by S. Williams),2695.0
33009,74,180.0,4,B. Brown makes 2-pt shot from 19 ft,2700.0
33010,74,169.0,4,B. Cook makes 3-pt shot from 25 ft (assist by J. White),2711.0
33011,74,157.0,4,Turnover by B. Brown (bad pass; steal by J. White),2723.0
33012,74,156.0,4,Personal foul by B. Cardinal (drawn by J. White),2724.0
