,game_id,time,quarter,event,total_time
13948,29,125.0,4,N. Batum misses 3-pt shot from 26 ft,2755.0
13949,29,125.0,4,Defensive rebound by J. Smith,2755.0
13950,29,123.0,4,Cleveland full timeout,2757.0
13951,29,100.0,4,L. James misses 3-pt shot from 25 ft,2780.0
13952,29,92.0,4,Defensive rebound by K. Walker,2788.0
13953,29,88.0,4,M. Kidd-Gilchrist makes 2-pt shot at rim (assist by N. Batum),2792.0
13954,29,64.0,4,L. James misses 2-pt shot from 12 ft,2816.0
13955,29,62.0,4,Offensive rebound by J. Green,2818.0
13956,29,62.0,4,J. Green makes 2-pt shot at rim,2818.0
13957,29,53.0,4,Turnover by N. Batum (bad pass; steal by J. Smith),2827.0
13958,29,31.0,4,L. James misses 2-pt shot from 12 ft,2849.0
13959,29,31.0,4,Offensive rebound by Team,2849.0
13960,29,31.0,4,Turnover by Team (shot clock),2849.0
13961,29,31.0,4,Charlotte full timeout,2849.0
13962,29,31.0,4,F. Kaminsky enters the game for M. Williams,2849.0
13963,29,31.0,4,J. Crowder enters the game for L. James,2849.0
13964,29,31.0,4,I. Shumpert enters the game for K. Love,2849.0
13965,29,25.0,4,N. Batum misses 3-pt shot from 25 ft,2855.0
13966,29,24.0,4,Defensive rebound by Team,2856.0
13967,29,24.0,4,Loose ball foul by D. Howard (drawn by J. Green),2856.0
13968,29,24.0,4,M. Williams enters the game for D. Howard,2856.0
13969,29,21.0,4,Personal foul by M. Williams (drawn by K. Korver),2859.0
13970,29,21.0,4,K. Korver makes free throw 1 of 2,2859.0
13971,29,21.0,4,K. Korver makes free throw 2 of 2,2859.0
13972,29,14.0,4,M. Kidd-Gilchrist makes 2-pt shot at rim,2866.0
13973,30,720.0,1,Jump ball: P. Millsap vs. T. Mozgov (S. Dinwiddie gains possession),0.0
13974,30,707.0,1,T. Mozgov misses 3-pt shot from 81 ft (block by N. Jokic),52.0
13975,30,707.0,1,Defensive rebound by W. Chandler,52.0
13976,30,700.0,1,W. Chandler misses 3-pt shot from 24 ft,80.0
13977,30,697.0,1,Defensive rebound by D. Carroll,92.0
13978,30,683.0,1,D. Carroll misses 3-pt shot from 22 ft,148.0
13979,30,681.0,1,Defensive rebound by G. Harris,156.0
13980,30,675.0,1,G. Harris misses 2-pt shot from 12 ft (block by D. Russell),180.0
13981,30,675.0,1,Defensive rebound by A. Crabbe,180.0
13982,30,663.0,1,D. Russell makes 2-pt shot from 22 ft,228.0
13983,30,638.0,1,P. Millsap misses 2-pt shot from 11 ft,328.0
13984,30,636.0,1,Defensive rebound by A. Crabbe,336.0
13985,30,629.0,1,Turnover by D. Russell (bad pass; steal by N. Jokic),364.0
13986,30,621.0,1,G. Harris misses 2-pt shot from 13 ft,396.0
13987,30,617.0,1,Defensive rebound by T. Mozgov,412.0
13988,30,606.0,1,S. Dinwiddie misses 2-pt shot from 9 ft (block by N. Jokic),456.0
13989,30,603.0,1,Defensive rebound by N. Jokic,468.0
13990,30,601.0,1,N. Jokic makes 2-pt shot from 2 ft,476.0
13991,30,575.0,1,D. Russell misses 2-pt shot from 22 ft,580.0
13992,30,574.0,1,Offensive rebound by T. Mozgov,584.0
13993,30,553.0,1,A. Crabbe misses 3-pt shot from 25 ft,668.0
13994,30,551.0,1,Defensive rebound by Team,676.0
13995,30,539.0,1,N. Jokic misses 3-pt shot from 25 ft,724.0
13996,30,533.0,1,Offensive rebound by W. Chandler,748.0
13997,30,533.0,1,W. Chandler misses 2-pt shot at rim,748.0
13998,30,533.0,1,Defensive rebound by S. Dinwiddie,748.0
13999,30,526.0,1,D. Carroll makes 2-pt shot from 17 ft (assist by S. Dinwiddie),776.0
14000,30,514.0,1,G. Harris misses 3-pt shot from 24 ft,824.0
14001,30,511.0,1,Defensive rebound by D. Carroll,836.0
14002,30,499.0,1,D. Russell misses 2-pt shot from 14 ft,884.0
14003,30,497.0,1,Defensive rebound by G. Harris,892.0
14004,30,485.0,1,P. Millsap makes 2-pt shot from 6 ft,940.0
14005,30,472.0,1,A. Crabbe makes 3-pt shot from 25 ft (assist by D. Russell),992.0
14006,30,455.0,1,N. Jokic makes 2-pt shot from 19 ft (assist by J. Murray),1060.0
14007,30,433.0,1,Turnover by D. Russell (turnover),1148.0
14008,30,421.0,1,Turnover by P. Millsap (traveling),1196.0
14009,30,409.0,1,Turnover by T. Mozgov (turnover),1244.0
14010,30,409.0,1,Denver full timeout,1244.0
14011,30,409.0,1,J. Harris enters the game for D. Carroll,1244.0
14012,30,409.0,1,T. Zeller enters the game for T. Mozgov,1244.0
14013,30,409.0,1,D. Carroll enters the game for S. Dinwiddie,1244.0
14014,30,400.0,1,N. Jokic misses 2-pt shot from 20 ft,1280.0
