,game_id,time,quarter,event,total_time
43403,97,379.0,1,G. Davis makes 2-pt shot from 7 ft,1364.0
43404,97,363.0,1,B. Bass misses 2-pt shot from 20 ft,1428.0
43405,97,362.0,1,Defensive rebound by H. Turkoglu,1432.0
43406,97,346.0,1,J. Richardson makes 2-pt shot from 10 ft (assist by H. Turkoglu),1496.0
43407,97,326.0,1,P. Pierce misses 3-pt shot from 25 ft,1576.0
43408,97,325.0,1,Defensive rebound by G. Davis,1580.0
43409,97,317.0,1,G. Davis makes 2-pt shot from 8 ft (assist by J. Nelson),1612.0
43410,97,317.0,1,Shooting foul by G. Stiemsma (drawn by G. Davis),1612.0
43411,97,317.0,1,M. Daniels enters the game for M. Pietrus,1612.0
43412,97,317.0,1,G. Davis makes free throw 1 of 1,1612.0
43413,97,304.0,1,B. Bass misses 2-pt shot from 20 ft,1664.0
43414,97,304.0,1,Defensive rebound by G. Davis,1664.0
43415,97,299.0,1,Personal foul by A. Bradley (drawn by J. Nelson),1684.0
43416,97,299.0,1,J. Nelson misses free throw 1 of 2,1684.0
43417,97,299.0,1,Offensive rebound by Team,1684.0
43418,97,299.0,1,J. Nelson makes free throw 2 of 2,1684.0
43419,97,293.0,1,Turnover by A. Bradley (bad pass; steal by G. Davis),1708.0
43420,97,286.0,1,G. Davis misses 2-pt shot from 14 ft,1736.0
43421,97,284.0,1,Offensive rebound by R. Anderson,1744.0
43422,97,282.0,1,R. Anderson misses 2-pt shot from 1 ft,1752.0
43423,97,280.0,1,R. Anderson misses 2-pt shot from 2 ft (block by G. Stiemsma),1760.0
43424,97,280.0,1,Offensive rebound by J. Nelson,1760.0
43425,97,279.0,1,Defensive rebound by Team,1764.0
43426,97,279.0,1,Boston full timeout,1764.0
43427,97,279.0,1,K. Dooling enters the game for A. Bradley,1764.0
43428,97,258.0,1,Turnover by P. Pierce (bad pass; steal by J. Richardson),1848.0
43429,97,250.0,1,R. Anderson makes 2-pt shot from 20 ft (assist by J. Nelson),1880.0
43430,97,229.0,1,Shooting foul by R. Anderson (drawn by B. Bass),1964.0
43431,97,229.0,1,B. Bass makes free throw 1 of 2,1964.0
43432,97,229.0,1,B. Bass misses free throw 2 of 2,1964.0
43433,97,227.0,1,Defensive rebound by G. Davis,1972.0
43434,97,219.0,1,Personal foul by B. Bass (drawn by J. Nelson),2004.0
43435,97,219.0,1,C. Wilcox enters the game for B. Bass,2004.0
43436,97,219.0,1,J. Nelson makes free throw 1 of 2,2004.0
43437,97,219.0,1,Q. Richardson enters the game for H. Turkoglu,2004.0
43438,97,219.0,1,J. Nelson makes free throw 2 of 2,2004.0
43439,97,196.0,1,K. Dooling makes 3-pt shot from 26 ft (assist by M. Daniels),2096.0
43440,97,173.0,1,G. Davis misses 2-pt shot from 15 ft,2188.0
43441,97,172.0,1,Offensive rebound by R. Anderson,2192.0
43442,97,171.0,1,R. Anderson makes 2-pt shot from 3 ft,2196.0
43443,97,171.0,1,Shooting foul by C. Wilcox (drawn by R. Anderson),2196.0
43444,97,171.0,1,K. Garnett enters the game for G. Stiemsma,2196.0
43445,97,171.0,1,C. Duhon enters the game for J. Nelson,2196.0
43446,97,171.0,1,R. Anderson makes free throw 1 of 1,2196.0
43447,97,156.0,1,Turnover by M. Daniels (bad pass; steal by G. Davis),2256.0
43448,97,149.0,1,C. Duhon makes 2-pt shot from 2 ft,2284.0
43449,97,126.0,1,M. Daniels makes 2-pt shot at rim (assist by K. Garnett),2376.0
43450,97,105.0,1,J. Richardson misses 2-pt shot from 19 ft (block by M. Daniels),2460.0
43451,97,104.0,1,Offensive rebound by Q. Richardson,2464.0
43452,97,96.0,1,J. Richardson makes 3-pt shot from 25 ft (assist by R. Anderson),2496.0
43453,97,80.0,1,K. Dooling misses 3-pt shot from 23 ft,2560.0
43454,97,79.0,1,Defensive rebound by C. Duhon,2564.0
43455,97,64.0,1,R. Anderson makes 3-pt shot from 23 ft (assist by Q. Richardson),2624.0
43456,97,41.0,1,Turnover by M. Daniels (bad pass; steal by Q. Richardson),2716.0
43457,97,26.0,1,J. Richardson makes 2-pt shot from 1 ft,2776.0
43458,97,7.0,1,Personal foul by R. Anderson (drawn by P. Pierce),2852.0
43459,97,7.0,1,E. Clark enters the game for R. Anderson,2852.0
43460,97,7.0,1,S. Pavlovic enters the game for M. Daniels,2852.0
43461,97,7.0,1,B. Bass enters the game for C. Wilcox,2852.0
